4235,Finland,1905,4,2,3
4236,Ukraine,1905,2,0,2
4237,Andorra,1905,5,1,2
4238,Liechtenstein,1905,3,3,2
4239,Austria,1905,5,3,1
4240,Belarus,1905,2,0,0
4241,Ukraine,1906,5,2,0
4242,Switzerland,1906,3,2,3
4243,Denmark,1906,3,0,3
4244,Malta,1906,2,1,1
4245,Belgium,1906,4,2,2
4246,Czech Republic,1906,0,3,3
4247,Estonia,1906,4,3,2
4248,Netherlands,1906,2,0,0
4249,Monaco,1906,5,2,3
4250,Hungary,1906,5,0,1
4251,Finland,1906,4,2,0
4252,Poland,1906,3,0,3
4253,Portugal,1906,4,1,2
4254,Slovenia,1906,1,1,1
4255,Liechtenstein,1906,4,1,2
4256,Norway,1906,2,0,2
4257,Sweden,1906,7,2,3
4258,Italy,1906,6,1,3
4259,Russia,1906,7,1,1
4260,Luxembourg,1906,6,0,1
4261,Ireland,1906,3,3,2
4262,Greece,1906,0,3,2
4263,Lithuania,1906,1,1,1
4264,Romania,1906,0,0,1
4265,Montenegro,1906,4,0,1
4266,Andorra,1906,2,1,3
4267,Albania,1906,0,2,2
4268,Bulgaria,1906,6,3,3
4269,Slovakia,1906,4,0,1
4270,Bosnia,1906,5,3,3
4271,North Macedonia,1906,1,1,2
4272,Croatia,1906,1,0,3
4273,France,1906,6,0,0
4274,Serbia,1906,6,0,1
4275,Germany,1906,5,3,2
4276,Latvia,1906,0,1,3
4277,United Kingdom,1906,7,1,2
4278,Moldova,1906,1,3,2
4279,Belarus,1906,3,1,2
4280,Spain,1906,0,1,1
4281,Switzerland,1907,7,0,2
4282,Austria,1907,0,3,0
4283,Netherlands,1907,0,2,0
4284,Latvia,1907,3,2,3
4285,Slovenia,1907,5,2,2
4286,Denmark,1907,0,2,2
4287,Estonia,1907,7,1,0
4288,Norway,1907,1,3,2
4289,Serbia,1907,5,2,0
4290,Finland,1907,2,2,2
4291,Slovakia,1907,5,1,1
4292,United Kingdom,1907,0,1,3
4293,Iceland,1907,4,1,0
4294,Croatia,1907,6,1,0
4295,Bulgaria,1907,0,1,2
4296,Monaco,1907,0,0,1
4297,Malta,1907,0,0,0
4298,Luxembourg,1907,3,2,2
4299,Italy,1907,1,2,0
4300,Portugal,1907,0,2,2
4301,France,1907,0,0,1
4302,Montenegro,1907,7,2,2
4303,Germany,1907,5,2,1
4304,Romania,1907,5,1,0
4305,Bosnia,1907,6,3,0
4306,Belgium,1907,0,1,3
4307,Moldova,1907,5,0,0
4308,Ireland,1907,5,2,2
4309,Albania,1907,4,3,2
4310,Hungary,1907,0,3,2
4311,Andorra,1907,5,0,1
4312,Poland,1907,2,3,2
4313,Ukraine,1907,5,1,3
4314,Sweden,1907,7,0,1
4315,Greece,1907,7,2,3
4316,Liechtenstein,1907,4,3,3
4317,North Macedonia,1907,3,3,2
4318,Russia,1907,1,2,2
4319,Spain,1907,6,3,1
4320,Belarus,1907,4,1,0
4321,Moldova,1908,0,2,2
4322,Sweden,1908,7,1,3
4323,Germany,1908,4,1,0
4324,Austria,1908,7,2,3
4325,Belarus,1908,3,2,3
4326,Slovakia,1908,3,1,0
4327,Iceland,1908,6,3,1
4328,Greece,1908,2,3,1
4329,Belgium,1908,7,3,3
4330,Croatia,1908,2,3,3
4331,Finland,1908,7,3,3
4332,Luxembourg,1908,1,3,3
4333,Poland,1908,4,0,2
4334,Hungary,1908,4,1,3
4335,Malta,1908,3,1,1
4336,Monaco,1908,4,2,1
4337,Estonia,1908,6,0,1
4338,Andorra,1908,5,3,2
4339,Montenegro,1908,6,0,1
4340,Serbia,1908,4,2,2
4341,Slovenia,1908,1,1,2
4342,Russia,1908,0,1,1
4343,Ireland,1908,3,3,0
4344,North Macedonia,1908,4,1,0
4345,Denmark,1908,6,3,3
4346,Ukraine,1908,0,1,2
4347,Albania,1908,5,3,0
4348,Portugal,1908,5,0,2
4349,Norway,1908,7,3,1
4350,Lithuania,1908,0,1,0
4351,Czech Republic,1908,4,3,0
4352,Netherlands,1908,5,1,3
4353,Switzerland,1908,4,2,3
4354,Spain,1908,1,0,2
4355,United Kingdom,1908,1,3,3
4356,Latvia,1908,0,1,0
4357,France,1908,6,0,1
4358,Romania,1908,3,1,1
4359,Bulgaria,1908,7,2,2
4360,Italy,1908,3,3,0
4361,Ukraine,1909,2,3,2
4362,Poland,1909,4,2,0
4363,Moldova,1909,0,0,0
4364,Latvia,1909,2,1,2
4365,United Kingdom,1909,3,3,1
4366,Russia,1909,3,3,3
4367,Iceland,1909,6,1,1
4368,Lithuania,1909,4,2,2
4369,Finland,1909,6,0,1
4370,Liechtenstein,1909,7,0,3
4371,Denmark,1909,3,1,0
4372,Italy,1909,5,0,1
4373,Switzerland,1909,3,1,2
4374,Austria,1909,6,0,3
4375,Hungary,1909,4,2,1
4376,Slovenia,1909,0,1,0
4377,Belgium,1909,4,1,2
4378,Norway,1909,4,1,1
4379,Montenegro,1909,1,0,3
4380,Ireland,1909,3,0,0
4381,Bosnia,1909,4,1,2
4382,France,1909,0,2,0
4383,Greece,1909,5,3,3
4384,Sweden,1909,4,1,3
4385,Serbia,1909,4,0,3
4386,North Macedonia,1909,7,1,0
4387,Monaco,1909,4,1,0
4388,Andorra,1909,7,3,1
4389,Albania,1909,0,1,1
4390,Spain,1909,7,3,3
4391,Croatia,1909,0,0,1
4392,Slovakia,1909,7,1,3
4393,Netherlands,1909,7,1,0
4394,Portugal,1909,1,1,3
4395,Bulgaria,1909,5,2,0
4396,Estonia,1909,5,3,1
4397,Belarus,1909,5,0,3
4398,Germany,1909,1,3,0
4399,Luxembourg,1909,3,2,2
4400,Czech Republic,1909,4,0,0
4401,Greece,1910,0,1,1
4402,Finland,1910,6,3,0
4403,Luxembourg,1910,2,1,0
4404,Belarus,1910,4,0,0
4405,Russia,1910,1,1,0
4406,Czech Republic,1910,4,2,3
4407,Germany,1910,7,0,3
4408,Ukraine,1910,3,3,0
4409,Malta,1910,5,3,0
4410,Moldova,1910,5,2,1
4411,Hungary,1910,3,0,3
4412,Liechtenstein,1910,6,2,0
4413,Latvia,1910,2,1,3
4414,Austria,1910,5,2,3
4415,Belgium,1910,4,0,1
4416,United Kingdom,1910,3,2,3
4417,Portugal,1910,4,1,3
4418,Netherlands,1910,4,1,1
4419,Andorra,1910,5,3,1
4420,Spain,1910,7,2,0
4421,Iceland,1910,2,3,0
4422,Switzerland,1910,2,1,1
4423,Bulgaria,1910,1,2,2
4424,Lithuania,1910,1,0,0
4425,Albania,1910,0,0,1
4426,Montenegro,1910,2,1,0
4427,Sweden,1910,5,2,3
4428,Romania,1910,4,0,3
4429,France,1910,0,2,0
4430,Estonia,1910,0,2,3
4431,Ireland,1910,6,2,0
4432,Poland,1910,6,3,3
4433,Croatia,1910,4,3,3
4434,Slovenia,1910,5,2,2
4435,Norway,1910,2,3,2
4436,Denmark,1910,2,0,0
4437,Bosnia,1910,2,1,1
4438,Italy,1910,7,2,2
4439,North Macedonia,1910,0,3,1
4440,Serbia,1910,1,0,3
4441,France,1911,7,3,1
4442,Serbia,1911,7,0,3
4443,Albania,1911,5,0,1
4444,Switzerland,1911,0,0,1
4445,Norway,1911,2,1,2
4446,Monaco,1911,4,1,0
4447,Ukraine,1911,4,1,2
4448,Portugal,1911,2,2,1
4449,Malta,1911,6,2,1
4450,Latvia,1911,0,3,2
4451,Lithuania,1911,3,2,2
4452,Austria,1911,1,0,0
4453,North Macedonia,1911,7,3,2
4454,Bulgaria,1911,0,2,2
4455,Italy,1911,3,0,2
4456,Belgium,1911,6,3,1
4457,Slovakia,1911,2,3,2
4458,Czech Republic,1911,1,0,2
4459,United Kingdom,1911,5,1,0
4460,Hungary,1911,3,2,3
4461,Russia,1911,2,2,0
4462,Moldova,1911,3,1,0
4463,Croatia,1911,3,0,2
4464,Germany,1911,6,1,0
4465,Ireland,1911,1,2,2
4466,Slovenia,1911,7,1,0
4467,Romania,1911,4,2,0
4468,Luxembourg,1911,4,1,0
4469,Liechtenstein,1911,0,2,2
4470,Iceland,1911,4,1,1
4471,Netherlands,1911,0,3,2
4472,Finland,1911,0,2,3
4473,Poland,1911,3,0,0
4474,Greece,1911,2,3,2
4475,Spain,1911,7,0,0
4476,Belarus,1911,4,3,1
4477,Denmark,1911,2,0,0
4478,Estonia,1911,1,0,1
4479,Bosnia,1911,0,0,0
4480,Andorra,1911,1,2,2
4481,Andorra,1912,5,1,3
4482,Montenegro,1912,5,3,0
4483,Switzerland,1912,5,0,3
4484,Latvia,1912,7,0,2
4485,Hungary,1912,2,3,3
4486,Croatia,1912,3,2,3
4487,Liechtenstein,1912,0,1,2
4488,Belarus,1912,1,0,0
4489,Norway,1912,6,3,2
4490,Italy,1912,3,1,1
4491,Denmark,1912,2,1,2
4492,Ukraine,1912,1,1,2
4493,Austria,1912,3,2,3
4494,Poland,1912,7,2,0
4495,Estonia,1912,0,1,0
4496,Netherlands,1912,0,0,0
4497,Iceland,1912,2,1,0
4498,Slovakia,1912,3,2,2
4499,Bulgaria,1912,4,3,1
4500,Malta,1912,4,3,2
4501,Greece,1912,0,3,2
4502,Czech Republic,1912,4,2,3
4503,Slovenia,1912,3,0,2
4504,Romania,1912,2,2,0
4505,Portugal,1912,3,2,2
4506,Germany,1912,2,1,0
4507,North Macedonia,1912,0,2,2
4508,Luxembourg,1912,1,0,0
4509,Monaco,1912,3,3,3
4510,Belgium,1912,1,0,0
4511,Russia,1912,6,0,3
4512,Albania,1912,4,3,2
4513,France,1912,1,0,1
4514,Moldova,1912,4,2,0
4515,Bosnia,1912,3,3,2
4516,Serbia,1912,2,0,2
4517,Finland,1912,6,2,3
4518,Lithuania,1912,5,0,2
4519,Ireland,1912,6,0,2
4520,United Kingdom,1912,1,0,1
4521,Sweden,1913,5,1,2
4522,Ireland,1913,1,2,3
4523,Italy,1913,4,0,0
4524,Andorra,1913,3,2,3
4525,Croatia,1913,1,0,1
4526,Bosnia,1913,5,0,1
4527,Lithuania,1913,5,2,3
4528,Denmark,1913,1,1,1
4529,Finland,1913,1,2,0
4530,Romania,1913,6,1,3
4531,Netherlands,1913,4,2,1
4532,Russia,1913,1,2,3
4533,Norway,1913,2,3,2
4534,Montenegro,1913,2,2,0
4535,Poland,1913,2,0,3
4536,Greece,1913,3,2,2
4537,Latvia,1913,6,1,1
4538,United Kingdom,1913,0,3,3
4539,Belarus,1913,5,2,3
4540,France,1913,1,2,3
4541,Estonia,1913,7,2,1
4542,Czech Republic,1913,3,2,1
4543,Slovenia,1913,6,2,2
4544,Iceland,1913,2,0,1
4545,North Macedonia,1913,3,0,0
4546,Switzerland,1913,1,2,2
4547,Portugal,1913,1,1,0
4548,Bulgaria,1913,5,3,1
4549,Spain,1913,3,3,1
4550,Moldova,1913,7,0,2
4551,Malta,1913,5,3,3
4552,Slovakia,1913,5,1,2
4553,Germany,1913,0,2,0
4554,Luxembourg,1913,0,3,2
4555,Monaco,1913,4,2,0
4556,Ukraine,1913,2,2,0
4557,Liechtenstein,1913,0,0,3
4558,Austria,1913,2,3,1
4559,Belgium,1913,4,0,2
4560,Hungary,1913,1,1,0
4561,Liechtenstein,1914,0,0,1
4562,Greece,1914,5,2,1
4563,Monaco,1914,5,1,2
4564,Latvia,1914,1,0,1
4565,Spain,1914,3,2,0
4566,Moldova,1914,0,2,2
4567,Andorra,1914,5,1,1
4568,Albania,1914,0,0,1
4569,Serbia,1914,7,2,3
4570,Lithuania,1914,1,3,3
4571,Norway,1914,1,1,3
4572,Hungary,1914,7,2,2
4573,Slovenia,1914,4,1,2
4574,Sweden,1914,7,0,2
4575,Malta,1914,4,3,3
4576,Estonia,1914,5,2,0
4577,Russia,1914,3,0,1
4578,United Kingdom,1914,6,3,3
4579,Ukraine,1914,1,1,0
4580,Iceland,1914,3,1,3
4581,Czech Republic,1914,4,0,1
4582,Netherlands,1914,4,1,1
4583,Bosnia,1914,5,0,1
4584,Portugal,1914,4,1,2
4585,Montenegro,1914,1,0,0
4586,Finland,1914,6,2,3
4587,Bulgaria,1914,7,2,1
4588,Germany,1914,5,3,1
4589,Poland,1914,4,1,1
4590,Austria,1914,3,3,2
4591,Ireland,1914,4,0,2
4592,Belarus,1914,4,2,2
4593,Romania,1914,4,1,2
4594,Denmark,1914,2,3,1
4595,Switzerland,1914,0,0,3
4596,Croatia,1914,3,2,2
4597,Italy,1914,1,1,1
4598,Luxembourg,1914,0,2,1
4599,France,1914,6,2,2
4600,Slovakia,1914,7,1,0
4601,Spain,1915,5,2,0
4602,Monaco,1915,6,0,1
4603,Poland,1915,2,1,0
4604,Moldova,1915,1,2,0
4605,Czech Republic,1915,2,2,3
4606,Denmark,1915,4,1,2
4607,Albania,1915,4,1,2
4608,Lithuania,1915,4,2,2
4609,Italy,1915,6,0,3
4610,North Macedonia,1915,6,2,2
4611,Germany,1915,7,1,1
4612,Greece,1915,1,1,0
4613,Iceland,1915,5,1,0
4614,Austria,1915,0,1,1
4615,Hungary,1915,6,0,0
4616,Bosnia,1915,1,2,1
4617,Ireland,1915,7,3,1
4618,Malta,1915,6,2,2
4619,Sweden,1915,0,3,2
4620,Ukraine,1915,4,0,0
4621,Slovenia,1915,3,0,1
4622,Norway,1915,2,3,0
4623,Switzerland,1915,5,3,1
4624,Finland,1915,2,0,2
4625,Estonia,1915,5,0,2
4626,Latvia,1915,7,1,0
4627,Belgium,1915,6,2,0
4628,Belarus,1915,4,0,0
4629,Liechtenstein,1915,1,2,3
4630,Montenegro,1915,6,1,3
4631,Serbia,1915,6,3,1
4632,Croatia,1915,1,2,1
4633,Luxembourg,1915,1,0,2
4634,France,1915,0,3,3
4635,Netherlands,1915,7,2,1
4636,Slovakia,1915,5,3,3
4637,Andorra,1915,0,3,2
4638,Portugal,1915,7,2,3
4639,United Kingdom,1915,4,0,2
4640,Romania,1915,0,1,1
4641,Norway,1916,7,2,1
4642,Italy,1916,7,3,1
4643,Germany,1916,7,1,3
4644,Finland,1916,1,0,3
4645,Latvia,1916,5,1,2
4646,Russia,1916,5,1,0
4647,Belarus,1916,0,2,0
4648,Spain,1916,6,3,0
4649,Slovakia,1916,0,0,1
4650,Ireland,1916,2,2,2
4651,Austria,1916,4,1,0
4652,Liechtenstein,1916,4,0,2
4653,United Kingdom,1916,7,3,0
4654,Lithuania,1916,1,3,3
4655,Czech Republic,1916,4,3,3
4656,North Macedonia,1916,6,3,2
4657,Serbia,1916,4,3,3
4658,France,1916,6,1,0
4659,Hungary,1916,6,1,2
4660,Netherlands,1916,6,1,3
4661,Switzerland,1916,6,3,2
4662,Romania,1916,6,2,0
4663,Iceland,1916,1,0,3
4664,Moldova,1916,0,3,2
4665,Ukraine,1916,4,1,1
4666,Poland,1916,5,0,2
4667,Portugal,1916,2,0,1
4668,Greece,1916,5,0,3
4669,Monaco,1916,6,1,2
4670,Sweden,1916,1,3,0
4671,Andorra,1916,5,1,1
4672,Bulgaria,1916,6,2,2
4673,Montenegro,1916,4,3,3
4674,Luxembourg,1916,7,1,1
4675,Estonia,1916,3,3,1
4676,Bosnia,1916,2,0,3
4677,Croatia,1916,4,2,3
4678,Malta,1916,0,0,0
4679,Slovenia,1916,3,0,1
4680,Denmark,1916,1,1,2
4681,Malta,1917,1,1,1
4682,Switzerland,1917,7,1,2
4683,Italy,1917,5,0,0
4684,Ukraine,1917,2,2,0
4685,Albania,1917,1,0,1
4686,Luxembourg,1917,3,2,0
4687,Norway,1917,6,0,2
4688,Montenegro,1917,4,3,0
4689,France,1917,5,2,2
4690,Netherlands,1917,2,3,3
4691,Germany,1917,2,2,3
4692,Moldova,1917,7,0,2
4693,Sweden,1917,1,1,3
4694,North Macedonia,1917,7,1,0
4695,Poland,1917,4,3,2
4696,Austria,1917,6,0,3
4697,Denmark,1917,2,1,2
4698,Greece,1917,1,3,0
4699,Bosnia,1917,5,2,3
4700,Serbia,1917,3,2,1
4701,Ireland,1917,5,0,3
4702,Portugal,1917,5,1,0
4703,Bulgaria,1917,0,2,2
4704,Russia,1917,6,1,3
4705,Lithuania,1917,1,2,1
4706,Slovakia,1917,7,0,3
4707,Czech Republic,1917,5,3,1
4708,Liechtenstein,1917,6,3,2
4709,Spain,1917,6,0,3
4710,Latvia,1917,6,3,0
4711,Slovenia,1917,3,1,3
4712,Andorra,1917,1,2,2
4713,Belgium,1917,6,3,2
4714,Croatia,1917,7,2,1
4715,Estonia,1917,4,3,2
4716,Finland,1917,3,2,1
4717,Iceland,1917,6,2,2
4718,Monaco,1917,1,2,3
4719,Belarus,1917,2,1,3
4720,United Kingdom,1917,5,2,1
4721,Belgium,1918,2,3,1
4722,Italy,1918,5,2,2
4723,Croatia,1918,4,0,0
4724,Ireland,1918,4,0,0
4725,Latvia,1918,6,1,2
4726,Austria,1918,2,1,0
4727,Portugal,1918,2,3,2
4728,Russia,1918,2,3,3
4729,United Kingdom,1918,0,2,3
4730,Finland,1918,0,3,2
4731,Norway,1918,3,1,3
4732,Ukraine,1918,7,0,2
4733,Poland,1918,5,2,3
4734,Serbia,1918,4,2,0
4735,Netherlands,1918,5,0,1
4736,Switzerland,1918,5,0,2
4737,Bulgaria,1918,3,0,3
4738,Romania,1918,2,3,2
4739,Monaco,1918,7,2,3
4740,Andorra,1918,2,2,3
4741,Moldova,1918,7,0,0
4742,Liechtenstein,1918,3,0,0
4743,Albania,1918,7,1,2
4744,Hungary,1918,7,2,3
4745,Germany,1918,1,1,1
4746,Luxembourg,1918,1,2,3
4747,Spain,1918,3,3,3
4748,Bosnia,1918,5,1,1
4749,North Macedonia,1918,0,0,0
4750,Slovenia,1918,3,1,0
4751,Czech Republic,1918,4,2,0
4752,Montenegro,1918,6,0,3
4753,Denmark,1918,7,2,1
4754,Lithuania,1918,5,0,0
4755,Greece,1918,1,3,1
4756,Slovakia,1918,2,2,3
4757,France,1918,5,1,3
4758,Estonia,1918,1,0,3
4759,Belarus,1918,4,2,3
4760,Sweden,1918,2,3,0
4761,Bosnia,1919,6,2,0
4762,Czech Republic,1919,7,2,2
4763,North Macedonia,1919,0,0,1
4764,Hungary,1919,0,0,1
4765,Switzerland,1919,6,3,1
4766,Luxembourg,1919,6,3,2
4767,Montenegro,1919,3,2,0
4768,Norway,1919,7,0,0
4769,Slovakia,1919,2,2,1
4770,Croatia,1919,3,2,0
4771,Austria,1919,6,3,1
4772,Russia,1919,1,3,2
4773,Italy,1919,1,3,1
4774,Poland,1919,4,3,2
4775,Denmark,1919,6,3,2
4776,Liechtenstein,1919,2,0,0
4777,Portugal,1919,7,2,2
4778,Andorra,1919,5,3,0
4779,Romania,1919,7,0,2
4780,Estonia,1919,4,1,2
4781,Malta,1919,7,1,3
4782,Monaco,1919,6,0,1
4783,Iceland,1919,7,1,1
4784,Albania,1919,3,2,3
4785,Serbia,1919,3,0,0
4786,Slovenia,1919,0,1,1
4787,Netherlands,1919,5,0,3
4788,Spain,1919,2,0,0
4789,Ukraine,1919,5,0,3
4790,Ireland,1919,5,2,0
4791,France,1919,4,1,1
4792,Greece,1919,7,2,3
4793,Belgium,1919,3,2,0
4794,Lithuania,1919,6,1,2
4795,Sweden,1919,4,1,0
4796,Bulgaria,1919,4,1,3
4797,Finland,1919,3,1,2
4798,Belarus,1919,4,0,3
4799,Moldova,1919,5,2,2
4800,Germany,1919,1,0,1
4801,Iceland,1920,3,2,1
4802,Poland,1920,2,2,1
4803,Romania,1920,5,1,0
4804,Switzerland,1920,1,2,3
4805,Denmark,1920,6,3,0
4806,Montenegro,1920,2,0,1
4807,Greece,1920,6,2,1
4808,Ukraine,1920,4,0,0
4809,Bosnia,1920,7,1,3
4810,Luxembourg,1920,0,1,0
4811,Estonia,1920,2,1,2
4812,Bulgaria,1920,2,3,2
4813,Sweden,1920,1,0,2
4814,Belgium,1920,1,0,1
4815,Portugal,1920,0,2,0
4816,Andorra,1920,5,0,2
4817,Belarus,1920,6,1,0
4818,Ireland,1920,0,2,2
4819,United Kingdom,1920,3,3,0
4820,Malta,1920,4,1,1
4821,Netherlands,1920,2,0,1
4822,Liechtenstein,1920,5,0,1
4823,Serbia,1920,0,1,0
4824,Norway,1920,6,3,3
4825,Austria,1920,6,3,3
4826,Hungary,1920,4,1,1
4827,North Macedonia,1920,4,3,0
4828,Finland,1920,6,2,2
4829,Monaco,1920,4,1,3
4830,Spain,1920,7,0,2
4831,Albania,1920,6,3,0
4832,France,1920,2,2,3
4833,Slovenia,1920,7,0,3
4834,Latvia,1920,4,1,1
4835,Czech Republic,1920,4,0,2
4836,Croatia,1920,0,3,1
4837,Slovakia,1920,4,3,1
4838,Germany,1920,4,2,3
4839,Lithuania,1920,7,3,3
4840,Russia,1920,2,3,0
4841,Lithuania,1921,1,2,2
4842,Montenegro,1921,1,3,1
4843,Sweden,1921,6,1,3
4844,Luxembourg,1921,2,3,2
4845,Germany,1921,7,0,3
4846,Andorra,1921,6,3,3
4847,Austria,1921,1,1,0
4848,United Kingdom,1921,7,1,3
4849,Denmark,1921,6,2,2
4850,Switzerland,1921,0,2,2
4851,Albania,1921,2,1,1
4852,Spain,1921,7,0,1
4853,Czech Republic,1921,4,1,2
4854,Slovenia,1921,6,2,0
4855,Ireland,1921,5,3,3
4856,Ukraine,1921,3,0,1
4857,Serbia,1921,2,2,3
4858,Monaco,1921,7,3,1
4859,Slovakia,1921,3,2,2
4860,Romania,1921,5,2,2
4861,Bulgaria,1921,3,2,0
4862,Poland,1921,6,1,3
4863,Malta,1921,6,0,1
4864,Norway,1921,0,2,1
4865,Russia,1921,7,3,3
4866,Belarus,1921,4,3,3
4867,Estonia,1921,6,3,2
4868,Belgium,1921,4,0,0
4869,North Macedonia,1921,3,3,3
4870,Iceland,1921,2,0,3
4871,Italy,1921,4,1,2
4872,Bosnia,1921,3,2,3
4873,Netherlands,1921,0,1,3
4874,Greece,1921,7,2,1
4875,Finland,1921,0,3,0
4876,Latvia,1921,3,1,0
4877,Croatia,1921,1,2,2
4878,Hungary,1921,3,2,1
4879,Portugal,1921,1,0,2
4880,Liechtenstein,1921,0,0,3
4881,Luxembourg,1922,7,0,3
4882,Netherlands,1922,5,2,2
4883,Slovakia,1922,2,2,1
4884,Hungary,1922,6,1,0
4885,Germany,1922,3,0,1
4886,Portugal,1922,3,2,1
4887,Montenegro,1922,3,3,3
4888,Czech Republic,1922,0,2,1
4889,Spain,1922,3,2,2
4890,Sweden,1922,5,3,2
4891,Italy,1922,6,3,3
4892,United Kingdom,1922,2,2,2
4893,Denmark,1922,7,1,3
4894,Greece,1922,7,1,1
4895,Austria,1922,7,1,2
4896,Ireland,1922,7,3,0
4897,Belarus,1922,3,3,3
4898,Belgium,1922,2,3,3
4899,Andorra,1922,7,0,1
4900,Moldova,1922,7,2,2
4901,Romania,1922,1,1,3
4902,Albania,1922,7,1,0
4903,Liechtenstein,1922,2,2,3
4904,Ukraine,1922,0,2,0
4905,North Macedonia,1922,5,1,3
4906,Bulgaria,1922,4,3,1
4907,Slovenia,1922,2,0,3
4908,Croatia,1922,1,3,1
4909,Iceland,1922,7,0,2
4910,Monaco,1922,5,0,3
4911,Norway,1922,5,0,1
4912,Russia,1922,4,0,0
4913,Malta,1922,6,2,1
4914,Poland,1922,7,0,1
4915,France,1922,0,3,1
4916,Latvia,1922,1,2,2
4917,Switzerland,1922,7,1,2
4918,Serbia,1922,2,2,1
4919,Bosnia,1922,2,2,0
4920,Estonia,1922,7,0,2
4921,Monaco,1923,6,2,0
4922,Romania,1923,2,3,1
4923,Poland,1923,2,1,3
4924,Portugal,1923,5,2,0
4925,Latvia,1923,7,3,3
4926,Norway,1923,6,0,2
4927,Andorra,1923,4,3,0
4928,North Macedonia,1923,5,1,0
4929,Spain,1923,7,3,0
4930,Greece,1923,4,0,1
4931,Denmark,1923,6,3,1
4932,Switzerland,1923,7,2,3
4933,Ireland,1923,3,1,0
4934,Slovenia,1923,5,3,2
4935,Ukraine,1923,0,1,3
4936,Germany,1923,0,2,1
4937,Slovakia,1923,4,0,0
4938,Albania,1923,4,2,0
4939,Hungary,1923,0,1,1
4940,Estonia,1923,1,0,0
4941,Liechtenstein,1923,0,2,1
4942,Montenegro,1923,6,3,2
4943,Italy,1923,6,1,0
4944,Austria,1923,3,2,0
4945,Bosnia,1923,2,1,1
4946,Czech Republic,1923,0,3,3
4947,United Kingdom,1923,5,0,1
4948,France,1923,0,1,0
4949,Luxembourg,1923,7,2,2
4950,Moldova,1923,1,0,2
4951,Belgium,1923,6,3,2
4952,Netherlands,1923,7,2,2
4953,Iceland,1923,4,2,3
4954,Croatia,1923,4,3,1
4955,Sweden,1923,0,1,2
4956,Finland,1923,6,1,0
4957,Belarus,1923,4,2,3
4958,Serbia,1923,7,0,3
4959,Russia,1923,7,1,3
4960,Lithuania,1923,5,3,0
4961,Greece,1924,7,2,1
4962,Sweden,1924,0,3,2
4963,United Kingdom,1924,6,0,1
4964,Portugal,1924,7,1,3
4965,Bosnia,1924,1,3,3
4966,Andorra,1924,6,0,1
4967,Montenegro,1924,3,0,3
4968,France,1924,3,3,3
4969,Bulgaria,1924,6,1,0
4970,Slovenia,1924,4,2,2
4971,Estonia,1924,3,2,2
4972,Poland,1924,4,2,2
4973,Ukraine,1924,1,1,0
4974,Moldova,1924,2,2,1
4975,Malta,1924,6,1,2
4976,Austria,1924,2,1,1
4977,Luxembourg,1924,6,3,0
4978,Croatia,1924,5,1,3
4979,Liechtenstein,1924,6,3,1
4980,Albania,1924,3,0,0
4981,Lithuania,1924,6,1,1
4982,Czech Republic,1924,6,2,1
4983,Switzerland,1924,3,0,0
4984,Spain,1924,3,0,2
4985,Iceland,1924,7,1,3
4986,Romania,1924,6,3,1
4987,Netherlands,1924,7,1,3
4988,Finland,1924,0,1,3
4989,Ireland,1924,1,0,1
4990,Italy,1924,1,2,3
4991,Serbia,1924,4,2,2
4992,Norway,1924,6,3,3
4993,Monaco,1924,4,1,3
4994,Russia,1924,6,0,2
4995,Belarus,1924,6,0,3
4996,Slovakia,1924,7,3,2
4997,Germany,1924,0,0,2
4998,Latvia,1924,2,0,1
4999,North Macedonia,1924,6,2,2
5000,Belgium,1924,6,2,2
5001,Portugal,1925,7,1,2
5002,Italy,1925,4,3,3
5003,Spain,1925,6,2,0
5004,Romania,1925,4,2,1
5005,Belgium,1925,3,2,2
5006,Liechtenstein,1925,2,1,0
5007,Montenegro,1925,7,2,1
5008,Croatia,1925,4,2,2
5009,Greece,1925,5,3,1
5010,Norway,1925,6,3,2
5011,Lithuania,1925,5,3,0
5012,Ireland,1925,2,2,0
5013,Andorra,1925,1,1,1
5014,Slovenia,1925,6,2,1
5015,Germany,1925,2,2,0
5016,Belarus,1925,4,1,3
5017,Monaco,1925,1,0,1
5018,Luxembourg,1925,3,1,3
5019,Denmark,1925,6,3,3
5020,Bosnia,1925,7,1,1
5021,United Kingdom,1925,6,1,3
5022,Switzerland,1925,6,1,3
5023,Austria,1925,7,2,1
5024,Moldova,1925,0,2,0
5025,Poland,1925,3,0,0
5026,Bulgaria,1925,1,2,3
5027,Russia,1925,7,0,2
5028,Hungary,1925,0,0,1
5029,Iceland,1925,7,3,0
5030,Finland,1925,1,1,0
5031,Netherlands,1925,2,3,1
5032,Estonia,1925,5,3,0
5033,Serbia,1925,7,1,3
5034,Ukraine,1925,0,3,3
5035,Czech Republic,1925,2,1,2
5036,Latvia,1925,0,2,1
5037,Slovakia,1925,0,2,1
5038,Albania,1925,0,3,2
5039,North Macedonia,1925,6,0,3
5040,France,1925,4,2,2
5041,Czech Republic,1926,0,2,2
5042,Montenegro,1926,0,1,1
5043,Lithuania,1926,2,3,1
5044,Greece,1926,5,3,0
5045,Finland,1926,0,3,2
5046,Romania,1926,5,2,3
5047,Sweden,1926,1,2,1
5048,Norway,1926,2,0,1
5049,Belgium,1926,6,1,3
5050,Slovakia,1926,5,1,1
